dataset,session,file_index,file_name,duration_frame,duration_sec,frame_start,frame_stop,sec_start,sec_stop,sample_start,sample_stop,target_ID,num_active_sources,vad_ID_1,vad_ID_2,vad_ID_3,vad_ID_4,vad_ID_5,vad_ID_6,vad_ID_7,sim_rec,rt60,target_azi_deg,target_ele_deg,target_doa_dev_deg,mean_quart_x,mean_quart_y,mean_quart_z,mean_quart_w,std_quart_x,std_quart_y,std_quart_z,std_quart_w,target_dB,array_dB
D1,1,2,vad_D1_S1_M01,19,0.95,395,413,19.7,20.65,945601,991200,4,1,0,0,0,1,0,0,0,rec,0.645,4.08144959762791,0.296816188944044,1.04017150655437,-0.99095,-0.02415,-0.04505,-0.12315,0.000887041208323018,0.0036458339598997,0.00450116943868918,0.00776818748757426,-39.7886725982683,-51.0247649709572
D1,1,2,vad_D1_S1_M01,13,0.65,569,581,28.4,29.05,1363201,1394400,4,1,0,0,0,1,0,0,0,rec,0.645,35.9285164597178,-1.85740276092092,0.797088114392184,-0.989571428571429,-0.0317857142857143,-0.0380714285714286,0.133785714285714,0.00101634985756236,0.000801783725737274,0.00796593020029952,0.00420948693070548,-35.1947935329299,-50.4848890799696
D1,1,2,vad_D1_S1_M01,114,5.7,630,743,31.45,37.15,1509601,1783200,4,1,0,0,0,1,0,0,0,rec,0.645,9.96615941840756,0.538894075375183,4.00163274400146,-0.992721739130435,-0.0450521739130435,-0.0553652173913044,-0.0794173913043478,0.00109662821417381,0.00565816205708406,0.00370947207380802,0.0560632447704166,-33.0988442853531,-50.0331202597372
D1,1,2,vad_D1_S1_M01,41,2.05,764,804,38.15,40.2,1831201,1929600,4,1,0,0,0,1,0,0,0,rec,0.645,23.5085401996226,-1.1026421671973,10.7179271828481,-0.994071428571428,-0.0216190476190476,-0.0408809523809524,0.0364761904761905,0.00239300665194164,0.0205009843677434,0.0134040444951121,0.0889656656423271,-30.5493160558745,-48.8899136613913
D1,1,2,vad_D1_S1_M01,12,0.6,1126,1137,56.25,56.85,2700001,2728800,4,2,0,0,0,1,0,1,0,rec,0.645,29.4432256945357,1.16715457234597,0.176624804711165,-0.996,-0.00446153846153846,-0.0546153846153846,0.0763076923076923,3.46667028327996e-16,0.00105003052458683,0.000506369683541834,0.000854850414265111,-34.3917837252739,-50.6768215499856
D1,1,2,vad_D1_S1_M01,12,0.6,1165,1176,58.2,58.8,2793601,2822400,4,2,0,0,0,1,0,1,0,rec,0.645,29.4029407283403,-0.773589608321088,2.26956354837437,-0.995923076923077,-0.00892307692307692,-0.0402307692307692,0.0758461538461539,0.0014978617237882,0.00217797836159815,0.0203762682474566,0.0105975323687966,-39.9767852293844,-51.4901258461138
D1,1,2,vad_D1_S1_M01,46,2.3,458,503,22.85,25.15,1096801,1207200,6,1,0,0,0,0,0,1,0,rec,0.645,-7.80566559108845,0.0237536843715633,2.45030420162503,-0.989893617021276,-0.0328936170212766,-0.0358723404255319,0.131702127659575,0.00220901357636696,0.00462617337666979,0.0029680693569521,0.0168250781942973,-32.7195283144137,-48.0178957852344
D1,1,2,vad_D1_S1_M01,46,2.3,522,567,26.05,28.35,1250401,1360800,6,1,0,0,0,0,0,1,0,rec,0.645,-6.71091097027851,0.205682269688522,0.686564976969804,-0.989170212765958,-0.0312978723404255,-0.0360851063829787,0.138829787234043,0.000379882644130722,0.0013817898540444,0.00484018409295081,0.00186872601262686,-36.4433366168554,-50.6080098858845
D1,1,2,vad_D1_S1_M01,37,1.85,591,627,29.5,31.35,1416001,1504800,6,1,0,0,0,0,0,1,0,rec,0.645,-10.9981599425807,1.96938802676771,1.22299990326947,-0.991789473684211,-0.0228421052631579,-0.0512631578947369,0.113973684210526,0.000776614090288549,0.00140513182587245,0.0054211009678962,0.00606044705382172,-37.0444041953399,-50.4945655325347
D1,1,2,vad_D1_S1_M01,95,4.75,811,905,40.5,45.25,1944001,2172000,6,1,0,0,0,0,0,1,0,rec,0.645,-9.52253401377263,0.0425586158476772,0.83766884333987,-0.993197916666666,-0.03878125,-0.0302708333333333,0.104125,0.000400520494689931,0.00289174187171531,0.0038620397301417,0.00121611980019283,-33.635421519675,-48.4673710599252
D1,1,2,vad_D1_S1_M01,142,7.1,971,1112,48.5,55.6,2328001,2668800,6,1,0,0,0,0,0,1,0,rec,0.645,-13.5284236587723,-0.212191407004085,1.37218897893503,-0.995622377622378,0.00590909090909091,-0.0392587412587413,0.0817832167832168,0.000902299065097598,0.00517973990715382,0.00798565023476599,0.0100078418971619,-36.3769815376133,-50.5271858658101
D1,1,2,vad_D1_S1_M01,40,2,1137,1176,56.8,58.8,2726401,2822400,6,2,0,0,0,1,0,1,0,rec,0.645,-13.3284644765136,1.26529228180877,1.10296407389466,-0.995341463414634,-0.00748780487804878,-0.0487804878048781,0.0789024390243902,0.000938343116817111,0.00167514105703836,0.0126422153816528,0.00633957758075718,-36.6203715216232,-49.6986507150582
D1,1,3,vad_D1_S1_M02,52,2.6,458,509,22.85,25.45,1096801,1221600,4,1,0,0,0,1,0,0,0,rec,0.645,5.24829535398353,0.00862108261176887,2.06743012582532,-0.98777358490566,-0.0697358490566038,-0.0542075471698113,-0.125358490566038,0.00328540776905981,0.0133433229389722,0.00817914442245087,0.0217884005305069,-31.2763327237218,-48.7043940934385
D1,1,3,vad_D1_S1_M02,28,1.4,664,691,33.15,34.55,1591201,1658400,4,1,0,0,0,1,0,0,0,rec,0.645,16.2543263947157,4.06936455063045,5.82118635578934,-0.99451724137931,-0.0210689655172414,-0.0837586206896552,-0.0313448275862069,0.00293526209167053,0.00801753005465772,0.0207427356861105,0.046442957225634,-39.395908316196,-51.1865438681428
D1,1,3,vad_D1_S1_M02,97,4.85,738,834,36.85,41.7,1768801,2001600,4,1,0,0,0,1,0,0,0,rec,0.645,5.80721772898035,1.1783454791885,1.56311854294565,-0.98954081632653,-0.0595918367346939,-0.0620714285714286,-0.115622448979592,0.00170607385143048,0.00817317303232769,0.0100085015408294,0.0101945157139366,-31.6584275630794,-48.2645189351153
D1,1,3,vad_D1_S1_M02,52,2.6,119,170,5.9,8.5,283201,408000,6,1,0,0,0,0,0,1,0,rec,0.645,-10.7248651556291,-0.203865834472062,0.513149834314081,-0.991981132075472,-0.0259056603773585,-0.0313773584905661,0.120754716981132,0.000366404885219776,0.00458787763460738,0.00274020223210974,0.00295417345187187,-35.5847532367614,-49.8758017405408
D1,1,3,vad_D1_S1_M02,42,2.1,941,982,47,49.1,2256001,2356800,6,1,0,0,0,0,0,1,0,rec,0.645,-3.38934211108106,-1.24024779201363,0.524097572263907,-0.97606976744186,-0.128604651162791,0.00174418604651163,0.175441860465116,0.0010093691768155,0.00899772334930639,0.00824070334277422,0.00206215704890586,-34.6358883061616,-48.474472615806
D1,1,3,vad_D1_S1_M02,92,4.6,1066,1157,53.25,57.85,2556001,2776800,6,1,0,0,0,0,0,1,0,rec,0.645,-3.47419300093597,1.29032018313803,0.83677980821372,-0.976698924731183,-0.123333333333333,-0.0201612903225807,0.173010752688172,0.00253147553739849,0.0216495473059075,0.0063026742470793,0.00320493716839962,-32.8650500785871,-48.0988557293724
D1,1,3,vad_D1_S1_M02,19,0.95,1182,1200,59.05,60,2834401,2880000,6,1,0,0,0,0,0,1,0,rec,0.645,-5.70035504002023,1.92123627559308,0.397393598138735,-0.984631578947368,-0.0223684210526316,-0.0544736842105263,0.163421052631579,0.000495594627783353,0.00192095249278377,0.002969631871174,0.0026939394836411,-34.1963320442922,-48.8946689486818
D1,1,4,vad_D1_S1_M03,9,0.45,461,469,23,23.45,1104001,1125600,4,2,0,0,0,1,0,1,0,rec,0.645,29.0854883468428,-0.108876954293245,0.346179758966017,-0.9967,-0.0066,-0.0458,0.069,0.000483045891539648,0.000516397779494322,0.00319026296373477,0.000666666666666667,-39.2739422502624,-50.6371814469097
D1,1,4,vad_D1_S1_M03,78,3.9,524,601,26.15,30.05,1255201,1442400,4,2,0,0,0,1,0,1,0,rec,0.645,1.27878990658581,0.0894454035572685,3.0139843713261,-0.98753164556962,0.000911392405063291,-0.0445569620253165,-0.145696202531646,0.00339243291806011,0.0114513350172536,0.00482978694503566,0.0390851648787552,-33.2660213421352,-49.5783138014306
D1,1,4,vad_D1_S1_M03,13,0.65,801,813,40,40.65,1920001,1951200,4,2,1,0,0,1,0,0,0,rec,0.645,-24.0366666535171,-9.04577607255395,1.35930125890703,-0.934714285714286,-0.0307857142857143,0.0343571428571429,-0.352142857142857,0.00319683909820001,0.00487029570147237,0.00419903180886596,0.0076947248949388,-41.5507462346975,-49.4493861046381
D1,1,4,vad_D1_S1_M03,15,0.75,1,15,0,0.75,1,36000,6,1,0,0,0,0,0,1,0,rec,0.645,-5.96234316460953,-0.331407012248891,2.88162394713011,-0.98525,-0.025375,-0.03375,0.1639375,0.00112546286774228,0.00370360185045135,0.0259525207510433,0.00128937969582276,-35.5867487028401,-47.9517975767104
D1,1,4,vad_D1_S1_M03,42,2.1,40,81,1.95,4.05,93601,194400,6,1,0,0,0,0,0,1,0,rec,0.645,-18.0228084213407,-1.38569063534973,1.90295782328571,-0.997116279069768,-0.00900000000000001,-0.0288604651162791,0.0656744186046512,0.00102838991876996,0.00842332362861483,0.00853168156078896,0.0152170345184232,-34.5775911132649,-48.6109534553957
D1,1,4,vad_D1_S1_M03,48,2.4,136,183,6.75,9.15,324001,439200,6,1,0,0,0,0,0,1,0,rec,0.645,-7.00485990025042,-2.96629554658331,2.627441573027,-0.987816326530612,0.0107959183673469,-0.018734693877551,0.149061224489796,0.00137951485113057,0.0118092117854325,0.038325239459028,0.00344243229941482,-32.4665945296398,-46.8145343286182
D1,1,4,vad_D1_S1_M03,148,7.4,264,411,13.15,20.55,631201,986400,6,1,0,0,0,0,0,1,0,rec,0.645,-6.55373130324889,-3.33314519252025,2.22068055235502,-0.988073825503355,-0.0249328859060403,-0.0125302013422819,0.148442953020134,0.00173631311681259,0.0121764418256809,0.0199480938082016,0.0106411888118226,-32.1014656050184,-47.6580380577334
D1,1,4,vad_D1_S1_M03,46,2.3,461,506,23,25.3,1104001,1214400,6,2,0,0,0,1,0,1,0,rec,0.645,-15.7313314283238,0.204283754462459,0.866225549237705,-0.996340425531915,-0.00912765957446808,-0.045063829787234,0.0738085106382979,0.000478975162498508,0.00239217039232972,0.00190427728296007,0.00454751866345258,-34.9152163595504,-49.2717763443187
D1,1,4,vad_D1_S1_M03,14,0.7,547,560,27.3,28,1310401,1344000,6,2,0,0,0,1,0,1,0,rec,0.645,-40.881714230607,-0.790599832099982,0.488183604829315,-0.9852,0.00753333333333334,-0.042,-0.1666,0.000676123403782814,0.00213363093162359,0.001,0.00345997522699637,-34.5354507609216,-49.0560271520545
D1,1,4,vad_D1_S1_M03,22,1.1,580,601,28.95,30.05,1389601,1442400,6,2,0,0,0,1,0,1,0,rec,0.645,-38.4246759377667,-0.224406522531509,0.511058779769748,-0.988086956521739,0.00230434782608696,-0.0435652173913044,-0.147521739130435,0.000949308048396826,0.000558795995356872,0.00208514414057075,0.00511565836176618,-38.2603682895302,-49.4470720675536
D1,1,4,vad_D1_S1_M03,25,1.25,1105,1129,55.2,56.45,2649601,2709600,6,1,0,0,0,0,0,1,0,rec,0.645,-21.6978648638871,25.0577467026982,0.37296681689586,-0.966,-0.0666153846153846,-0.248807692307692,0.0220769230769231,0.000489897948556636,0.0011340872303989,0.00185513839417399,0.00226138147021818,-43.9720477378778,-52.088837755624
D1,1,5,vad_D1_S1_M04,39,1.95,311,349,15.5,17.45,744001,837600,4,1,0,0,0,1,0,0,0,rec,0.645,22.2639033076584,14.8601333589119,5.4520526421347,-0.98215,-0.03415,-0.1746,-0.0354,0.00505127554340333,0.0119947638148635,0.0330017870533998,0.0363471862558568,-30.5975152852431,-47.7963442441049
D1,1,5,vad_D1_S1_M04,25,1.25,401,425,20,21.25,960001,1020000,4,1,0,0,0,1,0,0,0,rec,0.645,26.297710457329,13.6817177692846,0.120548858930406,-0.985,-0.0278846153846154,-0.168884615384615,-0.00965384615384616,3.39662932020221e-16,0.000325812593608421,0.000711444900293654,0.000485164524037584,-30.2292575247758,-48.6287836159756
D1,1,5,vad_D1_S1_M04,20,1,572,591,28.55,29.55,1370401,1418400,4,2,1,0,0,1,0,0,0,rec,0.645,21.2448567278077,15.0055583606356,1.23316133966549,-0.983857142857143,-0.00823809523809524,-0.170333333333333,-0.0537619047619048,0.000478091443733758,0.00525266372333849,0.00286937856222098,0.00417018898738129,-30.9093660528532,-49.3418671216784
D1,1,5,vad_D1_S1_M04,37,1.85,653,689,32.6,34.45,1564801,1653600,4,1,0,0,0,1,0,0,0,rec,0.645,5.8697091927349,3.39141355260006,8.60166378485548,-0.979473684210527,0.0190789473684211,-0.0623684210526316,-0.171184210526316,0.00324442842261525,0.021092308805674,0.0567071286107609,0.0585038022618156,-32.0427225115379,-50.6739648817199
D1,1,5,vad_D1_S1_M04,22,1.1,731,752,36.5,37.6,1752001,1804800,4,2,1,0,0,1,0,0,0,rec,0.645,-1.0889811567733,0.829780101955636,0.434011232556821,-0.973565217391305,0.0123913043478261,-0.0410434782608696,-0.22404347826087,0.000992063366585098,0.000782718481539739,0.00129608714878021,0.00402806360956326,-34.2147732018859,-49.9584812702213
D1,1,5,vad_D1_S1_M04,23,1.15,104,126,5.15,6.3,247201,302400,6,1,0,0,0,0,0,1,0,rec,0.645,-13.5192176144291,2.80023281931579,0.683178433996885,-0.99375,0.0229583333333333,-0.0667083333333333,0.087375,0.000442325868464692,0.0040376399334121,0.00398343490259203,0.00524041568215148,-33.3120737092042,-48.3834877716497
D1,1,5,vad_D1_S1_M04,11,0.55,246,256,12.25,12.8,588001,614400,6,2,1,0,0,0,0,1,0,rec,0.645,-22.6218347510477,21.1847657938685,0.247023630171098,-0.975916666666667,-0.0258333333333333,-0.2165,0.00508333333333333,0.000288675134594813,0.000834847109936721,0.00124316312101612,0.000996204919895622,-33.0650194602059,-48.849434115084
D1,1,5,vad_D1_S1_M04,24,1.2,1155,1178,57.7,58.9,2769601,2827200,6,2,1,0,0,0,0,1,0,rec,0.645,-29.7506950681571,15.9686329540529,3.78866599919158,-0.97816,0.0398,-0.19392,-0.04152,0.00102794292967395,0.0255261304026547,0.0082911599510161,0.0416404450824756,-41.2557068286771,-47.5026577344562
D1,1,6,vad_D1_S1_M05,14,0.7,684,697,34.15,34.85,1639201,1672800,4,2,1,0,0,1,0,0,0,rec,0.645,2.29518844290568,2.76553454635753,0.405010271827708,-0.977733333333333,0.0016,-0.0547333333333333,-0.202533333333333,0.000457737708217064,0.00180475562255472,0.00455861298872282,0.000639940473422185,-31.0061738036654,-47.6242671541988
D1,1,6,vad_D1_S1_M05,15,0.75,1047,1061,52.3,53.05,2510401,2546400,4,1,0,0,0,1,0,0,0,rec,0.645,42.7222514779092,-1.62946763539997,7.67798893799717,-0.9855,0.003375,-0.0294375,0.1468125,0.00774596669241484,0.00953502316025853,0.0106330851590684,0.0814339967908572,-37.272796317234,-51.0232387930947
D1,1,6,vad_D1_S1_M05,102,5.1,1099,1200,54.9,60,2635201,2880000,4,1,0,0,0,1,0,0,0,rec,0.645,4.53435717492057,2.82205909573754,1.84266044526772,-0.984725490196079,-0.0474509803921569,-0.0776666666666667,-0.146539215686275,0.00265940089562768,0.00803165451677545,0.00746123093039611,0.0238326141329159,-29.1416130955868,-47.7867855706754
D1,1,6,vad_D1_S1_M05,15,0.75,154,168,7.65,8.4,367201,403200,6,2,1,0,0,0,0,1,0,rec,0.645,-44.7094922367473,-0.279268514191527,5.95972981886795,-0.977,0.0615625,-0.0666875,-0.1808125,0.00750111102881876,0.0154616460960662,0.046044498404623,0.0493588475689347,-34.9427256904136,-43.4470940679868
D1,1,6,vad_D1_S1_M05,13,0.65,261,273,13,13.65,624001,655200,6,2,1,0,0,0,0,1,0,rec,0.645,-25.3885592133572,1.40370241203035,6.38927206316623,-0.995428571428571,0.0125,-0.0622142857142857,0.00485714285714286,0.00237662610613274,0.027165447510791,0.0221330889478542,0.0655695252183714,-31.7086950753713,-43.6402221510913
D1,1,6,vad_D1_S1_M05,115,5.75,290,404,14.45,20.2,693601,969600,6,2,1,0,0,0,0,1,0,rec,0.645,-5.44249237477137,-2.74140508844372,4.19319094348796,-0.980879310344828,-0.108077586206897,-0.00147413793103448,0.155603448275862,0.00696594844806574,0.0108596988204445,0.0201940418276612,0.0383278487265591,-35.4572151852668,-48.8976034682552
D1,1,6,vad_D1_S1_M05,25,1.25,1063,1087,53.1,54.35,2548801,2608800,6,1,0,0,0,0,0,1,0,rec,0.645,-34.6556704254409,0.0222841002880687,7.5558344150339,-0.985615384615385,-0.00930769230769231,-0.0481538461538462,-0.142884615384615,0.00750507520589594,0.00616291639254813,0.00715928659961205,0.0762869985898394,-40.2644359813384,-52.7992669661013
D1,1,7,vad_D1_S1_M06,30,1.5,1,30,0,1.5,1,72000,4,1,0,0,0,1,0,0,0,rec,0.645,3.31047330899128,0.272279582030271,3.03427246768312,-0.983806451612903,-0.0530322580645161,-0.0606451612903226,-0.156032258064516,0.00175915424449193,0.00326071434880704,0.0348449407012427,0.00494963884856085,-30.6306250759906,-48.4584195184896
D1,1,7,vad_D1_S1_M06,39,1.95,49,87,2.4,4.35,115201,208800,4,2,0,0,0,1,0,1,0,rec,0.645,4.05975717500257,0.418842321004228,0.7677964873071,-0.9863,-0.030825,-0.0567,-0.150975,0.000464095480892257,0.00159947908186801,0.00590610288447901,0.00201898044846454,-29.6105355167952,-47.3646774730304
D1,1,7,vad_D1_S1_M06,44,2.2,429,472,21.4,23.6,1027201,1132800,4,1,0,0,0,1,0,0,0,rec,0.645,11.8950133687959,1.84303282796419,0.59239064763372,-0.992577777777778,-0.0452888888888889,-0.0675333333333333,-0.0898222222222222,0.000499494694160959,0.000869226987360354,0.000660578259075817,0.00340647037328088,-30.3096615689893,-49.0004704812273
D1,1,7,vad_D1_S1_M06,43,2.15,512,554,25.55,27.7,1226401,1329600,4,2,0,0,0,1,0,1,0,rec,0.645,5.31840228184593,2.07082757440237,0.582471691716073,-0.986636363636363,-0.0504090909090909,-0.0673636363636364,-0.139613636363636,0.000718231325400438,0.00164695888623204,0.00105854022104839,0.00540979262419424,-31.5660017829575,-48.2252205219844
D1,1,7,vad_D1_S1_M06,17,0.85,641,657,32,32.85,1536001,1576800,4,1,0,0,0,1,0,0,0,rec,0.645,26.426814096027,-0.252097336730529,2.44678996353555,-0.997277777777778,-0.0372777777777778,-0.0498888888888889,0.0351111111111111,0.000669113158068689,0.00278241443091418,0.0125176998868609,0.0196914101573993,-28.638142088594,-48.2288867554955
D1,1,7,vad_D1_S1_M06,20,1,676,695,33.75,34.75,1620001,1668000,4,1,0,0,0,1,0,0,0,rec,0.645,9.52086221315886,-1.15181447435458,2.63870649267441,-0.992571428571428,-0.0131904761904762,-0.0365714285714286,-0.112238095238095,0.00146872150428284,0.0118600971649437,0.0264037335022368,0.00346272669878467,-30.597453266772,-46.9067563659659
D1,1,7,vad_D1_S1_M06,9,0.45,713,721,35.6,36.05,1708801,1730400,4,2,0,0,0,1,0,1,0,rec,0.645,10.3661269676419,2.84267169034639,0.260904096267662,-0.99,-0.0301,-0.0733,-0.1156,0,0.00128668393770792,0.00141813649241217,0.00183787316694536,-33.6377894102046,-49.0894348654223
D1,1,7,vad_D1_S1_M06,18,0.9,815,832,40.7,41.6,1953601,1996800,4,2,0,0,0,1,0,1,0,rec,0.645,9.79263961711137,5.22564359119361,0.163082771067226,-0.988526315789474,-0.0394736842105263,-0.0923684210526316,-0.112473684210526,0.000512989176042578,0.000696692268479467,0.0017065405655168,0.000964274111134127,-28.6799585208504,-46.1528337431141
D1,1,7,vad_D1_S1_M06,41,2.05,845,885,42.2,44.25,2025601,2124000,4,1,0,0,0,1,0,0,0,rec,0.645,7.41016572906253,4.34247921793365,2.33638498243398,-0.988738095238095,-0.0381904761904762,-0.0832619047619048,-0.116214285714286,0.0012308934650959,0.00214405696181721,0.0210343036012773,0.00453461329884201,-28.8265601250527,-47.1501804253584
D1,1,7,vad_D1_S1_M06,25,1.25,922,946,46.05,47.3,2210401,2270400,4,1,0,0,0,1,0,0,0,rec,0.645,6.6891998013481,3.31627222255104,0.0346850452067421,-0.989000000000001,-0.0398461538461539,-0.076,-0.121,5.66104886700368e-16,0.00036794648440312,2.83052443350184e-17,0,-37.9580052741163,-52.4915733598952
D1,1,7,vad_D1_S1_M06,13,0.65,1135,1147,56.7,57.35,2721601,2752800,4,2,0,0,0,1,0,1,0,rec,0.645,34.2199225298015,0.272380247005234,0.0753584064609291,-0.992,-0.055,-0.0702857142857143,0.0847142857142857,3.45639864504824e-16,1.44016610210343e-17,0.000468807230938496,0.000726273039202564,-36.1998601598342,-46.6599850279902
D1,1,7,vad_D1_S1_M06,23,1.15,86,108,4.25,5.4,204001,259200,6,2,0,0,0,1,0,1,0,rec,0.645,-26.2633999430291,1.11591077189855,11.498752382917,-0.993625,-0.027,-0.0342083333333333,-0.0306666666666667,0.00464208068041458,0.00439367133796862,0.0232434734489279,0.0991216497505735,-32.1907263983994,-48.3840345415121
D1,1,7,vad_D1_S1_M06,13,0.65,122,134,6.05,6.7,290401,321600,6,1,0,0,0,0,0,1,0,rec,0.645,-15.4416648970771,-0.308457848950012,0.312338182386945,-0.998,-0.0227857142857143,-0.0420714285714286,0.0497142857142857,1.15213288168275e-16,0.000892582375303981,0.000997248963150874,0.00292018364618949,-41.5581541600717,-51.7488076802221
D1,1,7,vad_D1_S1_M06,62,3.1,168,229,8.35,11.45,400801,549600,6,1,0,0,0,0,0,1,0,rec,0.645,-20.7412878878396,3.61042793957132,1.59150603564569,-0.997777777777778,-0.0312539682539682,-0.0577460317460318,0.0123492063492063,0.000419079038062475,0.00585570649154352,0.00585295143073893,0.0113395663712944,-37.1625461045196,-49.974078576767
D1,1,7,vad_D1_S1_M06,101,5.05,255,355,12.7,17.75,609601,852000,6,1,0,0,0,0,0,1,0,rec,0.645,-12.9500165813684,3.26123638924692,6.81298935428756,-0.993774509803921,-0.0396764705882353,-0.0578137254901961,0.0700392156862745,0.00399233637827885,0.00608546680475702,0.0223711847865861,0.0476303675426723,-35.2336489459761,-49.4147468190827
D1,1,7,vad_D1_S1_M06,34,1.7,391,424,19.5,21.2,936001,1017600,6,1,0,0,0,0,0,1,0,rec,0.645,-14.4181304426034,2.23056823980232,7.84301845250879,-0.993428571428572,-0.0485714285714286,-0.0577142857142857,-0.0272571428571429,0.00150070011672424,0.00420983242845012,0.00724191812652287,0.0819175851469178,-33.2680495151963,-48.5377764988393
D1,1,7,vad_D1_S1_M06,16,0.8,526,541,26.25,27.05,1260001,1298400,6,2,0,0,0,1,0,1,0,rec,0.645,-41.3884549482779,4.72247985873706,0.196989377209372,-0.986529411764706,-0.0511176470588235,-0.0675882352941176,-0.14,0.000514495755427527,0.000781213234429026,0.00100366973710303,0.00220794021658196,-36.4618951824613,-46.8287685590577
D1,1,7,vad_D1_S1_M06,25,1.25,592,616,29.55,30.8,1418401,1478400,6,1,0,0,0,0,0,1,0,rec,0.645,-27.8156264202214,0.552898704775282,1.90993091034513,-0.997,-0.0422692307692308,-0.0436538461538462,-0.0445,0,0.00545202855684152,0.00730995106791999,0.0156722685020389,-34.0996911050522,-48.2471255909196
D1,1,7,vad_D1_S1_M06,17,0.85,705,721,35.2,36.05,1689601,1730400,6,2,0,0,0,1,0,1,0,rec,0.645,-36.5540047110714,3.40188986592173,0.475757729791381,-0.990055555555555,-0.0293888888888889,-0.0736111111111111,-0.115555555555556,0.000416176181897866,0.0014608172124207,0.00578170429675917,0.0015424282697488,-37.6995842201555,-50.8035715530863
